customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation,Calculated_Age,Mass_Affluent,Age_Group,Customer_Value,Is_Mass_Affluent_Custom,Cluster
2536,Aigneis,Brignall,Female,1964-06-10,58,71,Health,Mass Customer,N,16,1,601 Dryden Way,2264,New South Wales,Australia,7,61,False,46-60,84200,True,1
2537,Peggi,Tolan,Female,1989-09-06,33,8,Not Specified,Affluent Customer,N,12,1,3144 Ruskin Trail,2046,New South Wales,Australia,11,36,True,30-45,111600,True,0
2538,Jacinta,Petrillo,Female,1959-01-22,63,13,Not Specified,High Net Worth,N,20,1,94554 Derek Trail,2009,New South Wales,Australia,10,66,True,60+,102600,True,0
2539,Tracie,Ashdown,Male,1967-04-22,55,68,Manufacturing,Affluent Customer,N,12,1,0166 Stephen Drive,2785,New South Wales,Australia,7,58,True,46-60,83600,True,3
2541,Cleveland,Islep,Male,2000-03-14,22,17,Financial Services,High Net Worth,N,2,1,6865 Duke Trail,2234,New South Wales,Australia,10,25,True,<30,103400,False,1
2542,Amanda,Leverington,Female,1966-03-11,56,43,Property,Affluent Customer,N,12,1,2 Larry Trail,2207,New South Wales,Australia,8,59,True,46-60,88600,True,1
2543,Horacio,Kitchin,Male,1999-06-03,23,41,Not Specified,Affluent Customer,N,2,0,1 Straubel Alley,2117,New South Wales,Australia,10,26,True,<30,108200,False,0
2544,Ellery,Bowra,Male,1988-01-31,34,73,Manufacturing,Mass Customer,N,16,1,440 Ronald Regan Pass,2261,New South Wales,Australia,7,37,False,30-45,84600,True,3
2545,Grayce,Aumerle,Female,1978-04-11,44,33,Manufacturing,Mass Customer,N,16,1,709 Rieder Terrace,3995,Victoria,Australia,2,47,False,30-45,26600,True,3
2546,Marinna,Hancke,Female,1980-04-10,42,45,Manufacturing,High Net Worth,N,11,0,688 Kropf Circle,3351,Victoria,Australia,5,45,True,30-45,59000,True,3
2547,Aili,Scruby,Female,1985-07-08,37,91,Health,Mass Customer,N,14,1,5463 Arapahoe Point,4503,Queensland,Australia,4,40,False,30-45,58200,True,1
2548,Kristien,Robberts,Female,1971-07-30,51,11,Not Specified,Mass Customer,N,13,0,12 Fairfield Parkway,3029,Victoria,Australia,7,54,False,46-60,72200,True,0
2549,Mike,Geggus,Male,1998-08-07,24,12,Health,Mass Customer,N,4,1,01 Burning Wood Terrace,2323,New South Wales,Australia,9,27,False,<30,92400,False,1
2550,Dionysus,Elmhurst,Male,1997-08-12,25,34,Health,Mass Customer,N,4,1,92427 Norway Maple Street,3000,Victoria,Australia,6,28,False,<30,66800,False,1
2551,Gabrila,Gobbett,Female,1987-10-10,35,0,Not Specified,Mass Customer,N,5,0,35 Shelley Court,3156,Victoria,Australia,8,38,False,30-45,80000,False,0
2552,Allard,Skipton,Male,1973-11-02,49,1,Manufacturing,Affluent Customer,N,17,1,25 Coleman Circle,2214,New South Wales,Australia,9,52,True,46-60,90200,False,3
2553,Buddy,Morfell,Male,1981-10-09,41,42,Not Specified,High Net Worth,N,13,1,463 Atwood Court,4160,Queensland,Australia,7,44,True,30-45,78400,True,0
2554,Fan,Gaythwaite,Female,1982-08-21,40,76,Not Specified,High Net Worth,N,12,0,8561 Alpine Center,2380,New South Wales,Australia,3,43,True,30-45,45200,True,0
2555,Brad,Tenman,Male,1976-09-19,46,43,Health,Affluent Customer,N,11,0,48 Lighthouse Bay Point,2430,New South Wales,Australia,7,49,True,46-60,78600,True,1
2556,Chucho,Francey,Male,1988-08-11,34,39,Health,Mass Customer,N,15,1,0 Dunning Plaza,2462,New South Wales,Australia,2,37,False,30-45,27800,True,1
2557,Lian,Zarfai,Female,1978-08-19,44,37,Not Specified,Mass Customer,N,19,0,255 Bonner Lane,3076,Victoria,Australia,8,47,False,30-45,87400,True,0
2558,Imojean,Bosquet,Female,1974-10-19,48,84,Health,High Net Worth,N,20,1,02485 Bellgrove Road,3015,Victoria,Australia,9,51,True,46-60,106800,True,1
2559,Fulvia,Bernini,Female,1969-06-21,53,7,Entertainment,High Net Worth,N,8,0,3934 Karstens Circle,2650,New South Wales,Australia,2,56,True,46-60,21400,False,1
2560,Sherm,Tythe,Male,1980-10-01,42,7,Not Specified,Mass Customer,N,21,0,583 Eagle Crest Road,2000,New South Wales,Australia,8,45,False,30-45,81400,False,0
2561,Elga,McWard,Female,1963-09-06,59,44,Manufacturing,High Net Worth,N,15,1,67 Lerdahl Parkway,4670,Queensland,Australia,1,62,True,46-60,18800,True,3
2562,Boonie,Withams,Male,1980-09-26,42,98,Retail,Mass Customer,N,13,0,0 Truax Trail,3677,Victoria,Australia,5,45,False,30-45,69600,True,1
2563,Perla,Sabatier,Female,1990-03-08,32,49,Not Specified,Mass Customer,N,20,1,65 Waxwing Drive,2121,New South Wales,Australia,11,35,False,30-45,119800,True,0
2564,Bell,Carley,Female,1976-04-29,46,18,Health,Mass Customer,N,15,0,1 Mendota Drive,2107,New South Wales,Australia,11,49,False,46-60,113600,True,1
2565,Joannes,Harbron,Female,1969-08-17,53,62,Health,Affluent Customer,N,9,1,4821 Schlimgen Avenue,2007,New South Wales,Australia,11,56,True,46-60,122400,True,1
2566,Nani,Brilleman,Female,1996-10-29,26,48,Entertainment,Affluent Customer,N,6,1,54 Miller Parkway,3041,Victoria,Australia,8,29,True,<30,89600,False,1
2567,Tobe,Spirit,Male,1975-01-13,47,97,Financial Services,Mass Customer,N,22,0,4 Barby Avenue,2705,New South Wales,Australia,5,50,False,46-60,69400,True,1
2568,Anna-diana,Slyne,Female,1983-02-16,39,42,Manufacturing,Mass Customer,N,18,0,084 Brickson Park Park,3177,Victoria,Australia,5,42,False,30-45,58400,True,3
2569,Sig,Sellan,Male,1985-05-03,37,62,Retail,Mass Customer,N,16,0,147 Golden Leaf Pass,2061,New South Wales,Australia,10,40,False,30-45,112400,True,1
2570,Hirsch,Peele,Male,1977-09-10,45,13,Financial Services,Mass Customer,N,18,1,457 Merry Pass,4812,Queensland,Australia,3,48,False,30-45,32600,True,1
2571,Chariot,Keefe,Male,1986-11-17,36,97,Health,Affluent Customer,N,7,1,94 Marquette Way,2010,New South Wales,Australia,11,39,True,30-45,129400,True,1
2572,Sheila,McInulty,Female,1980-12-30,42,30,Financial Services,Mass Customer,N,13,0,711 Summerview Junction,2075,New South Wales,Australia,10,45,False,30-45,106000,True,1
2573,Tera,Van Weedenburg,Female,1954-09-23,68,72,Not Specified,Mass Customer,N,10,0,22 Debs Point,2233,New South Wales,Australia,9,71,False,60+,104400,False,0
2574,Humfrey,Boyse,Male,1979-12-21,43,73,Manufacturing,Mass Customer,N,4,0,15952 Mockingbird Court,2470,New South Wales,Australia,3,46,False,30-45,44600,True,3
2575,Hagan,Abrahmer,Male,1974-06-07,48,87,Financial Services,High Net Worth,N,16,1,18 Towne Way,2171,New South Wales,Australia,9,51,True,46-60,107400,True,1
2576,Lotty,Szubert,Female,1959-05-30,63,15,Manufacturing,Mass Customer,N,13,0,55501 Sugar Street,2548,New South Wales,Australia,7,66,False,60+,73000,True,3
2577,Thor,Rickardsson,Male,1976-03-19,46,78,Not Specified,Mass Customer,N,10,1,80 Cambridge Plaza,2159,New South Wales,Australia,11,49,False,46-60,125600,True,0
2578,Felice,McVane,Male,1991-02-27,31,49,Retail,High Net Worth,N,3,0,71725 Goodland Lane,4509,Queensland,Australia,7,34,True,30-45,79800,True,1
2579,Celka,Demsey,Female,1970-12-31,52,35,Manufacturing,Mass Customer,N,16,0,7282 Prairie Rose Trail,3184,Victoria,Australia,9,55,False,46-60,97000,True,3
2580,Kalinda,Unknown,Female,1988-07-04,34,27,Financial Services,Mass Customer,N,13,1,63785 Anthes Circle,3260,Victoria,Australia,1,37,False,30-45,15400,True,1
2581,Gwenette,Appleton,Female,1974-06-10,48,49,Manufacturing,Affluent Customer,N,11,1,6 Loomis Trail,2099,New South Wales,Australia,11,51,True,46-60,119800,True,3
2582,Harv,Pavey,Male,1977-08-10,45,98,Health,Mass Customer,N,7,0,6551 Atwood Road,4216,Queensland,Australia,7,48,False,30-45,89600,True,1
2583,Appolonia,Oxe,Female,1963-09-12,59,34,Property,Mass Customer,N,15,0,258 Bunker Hill Hill,2138,New South Wales,Australia,8,62,False,46-60,86800,True,1
2584,Sharia,Unknown,Female,1980-07-07,42,86,Financial Services,High Net Worth,N,12,0,592 Oak Valley Center,2534,New South Wales,Australia,9,45,True,30-45,107200,True,1
2585,Sly,Passo,Male,1994-06-22,28,15,Not Specified,Affluent Customer,N,7,0,83441 Donald Pass,4565,Queensland,Australia,7,31,True,<30,73000,False,0
2586,Heywood,Sollett,Male,1979-09-12,43,10,Financial Services,Mass Customer,N,13,1,9106 Thompson Hill,2032,New South Wales,Australia,8,46,False,30-45,82000,True,1
2587,Maren,Dachs,Female,1979-03-30,43,76,Not Specified,Affluent Customer,N,4,0,0671 Vera Drive,4812,Queensland,Australia,5,46,True,30-45,65200,True,0
2588,Kimball,Martinho,Male,2001-01-02,21,37,Not Specified,High Net Worth,N,2,0,50 Londonderry Park,2034,New South Wales,Australia,10,24,True,<30,107400,False,0
2589,Alvera,Kiddle,Female,1965-08-02,57,42,Not Specified,High Net Worth,N,8,0,1817 Bluejay Avenue,4218,Queensland,Australia,10,60,True,46-60,108400,True,0
2590,Roslyn,Tewkesbury.,Female,1964-09-22,58,48,Financial Services,Affluent Customer,N,11,1,27 Grayhawk Alley,2102,New South Wales,Australia,11,61,True,46-60,119600,True,1
2591,Estevan,Rylett,Male,1974-02-04,48,50,Retail,High Net Worth,N,13,0,5342 Hallows Lane,2021,New South Wales,Australia,12,51,True,46-60,130000,True,1
2592,Archibaldo,Argrave,Male,1995-06-19,27,84,Financial Services,Mass Customer,N,1,1,303 Michigan Avenue,3977,Victoria,Australia,5,30,False,<30,66800,False,1
2593,Sharona,Yorkston,Female,1973-07-26,49,69,Manufacturing,Affluent Customer,N,19,0,6 Forest Avenue,2870,New South Wales,Australia,4,52,True,46-60,53800,True,3
2594,Sigismond,Stockow,Male,1997-06-23,25,90,Manufacturing,Mass Customer,N,2,0,3 Pennsylvania Terrace,2197,New South Wales,Australia,9,28,False,<30,108000,False,3
2595,Land,Bangley,Male,1977-08-17,45,56,Not Specified,Affluent Customer,N,8,1,755 Ramsey Terrace,4152,Queensland,Australia,6,48,True,30-45,71200,True,0
2596,Lexis,Deason,Female,1976-08-20,46,51,Not Specified,Affluent Customer,N,13,1,33782 Doe Crossing Terrace,2280,New South Wales,Australia,7,49,True,46-60,80200,True,0
2597,Carita,Kemwall,Female,1980-10-25,42,58,Manufacturing,High Net Worth,N,11,1,97 Waxwing Terrace,4217,Queensland,Australia,10,45,True,30-45,111600,True,3
2598,Lindsay,Maydway,Male,1980-03-26,42,23,Manufacturing,Affluent Customer,N,9,0,2 Marquette Drive,2204,New South Wales,Australia,8,45,True,30-45,84600,True,3
2599,Pauly,Eilles,Female,1954-05-03,68,9,Manufacturing,Mass Customer,N,5,0,357 Elgar Alley,3910,Victoria,Australia,9,71,False,60+,91800,False,3
2600,Darnell,Wistance,Male,2001-03-03,21,55,Financial Services,Mass Customer,N,1,1,37258 Stephen Place,4116,Queensland,Australia,9,24,False,<30,101000,False,1
2601,Morgana,Wardel,Female,1975-01-18,47,48,Financial Services,Affluent Customer,N,13,0,9 Cambridge Junction,2315,New South Wales,Australia,7,50,True,46-60,79600,True,1
2602,Jessamine,Butcher,Female,1977-03-22,45,46,Health,Mass Customer,N,3,0,10 American Alley,2066,New South Wales,Australia,12,48,False,30-45,129200,True,1
2603,Mercy,Jost,Female,1962-02-04,60,44,Financial Services,High Net Worth,N,11,0,84 Stuart Lane,3146,Victoria,Australia,11,63,True,46-60,118800,True,1
2604,Lewiss,Jaeggi,Male,1975-05-08,47,91,Retail,Mass Customer,N,7,1,6 Carioca Avenue,3185,Victoria,Australia,9,50,False,46-60,108200,True,1
2605,Had,Gilling,Male,1965-02-03,57,50,Health,High Net Worth,N,18,1,75688 Maple Court,3618,Victoria,Australia,1,60,True,46-60,20000,True,1
2606,Addi,Seager,Female,1978-08-19,44,56,Manufacturing,High Net Worth,N,12,0,906 Toban Lane,2093,New South Wales,Australia,10,47,True,30-45,111200,True,3
2607,Laurent,Ainslee,Male,1992-05-08,30,90,Health,Affluent Customer,N,7,1,76085 Eagan Crossing,3071,Victoria,Australia,10,33,True,30-45,118000,True,1
2608,Fenelia,Dockrell,Female,1975-11-05,47,44,Health,Affluent Customer,N,6,1,28634 Nova Circle,3127,Victoria,Australia,12,50,True,46-60,128800,True,1
2609,Genvieve,Kobes,Female,1964-12-18,58,17,Financial Services,Mass Customer,N,14,1,34 Colorado Pass,2287,New South Wales,Australia,6,61,False,46-60,63400,True,1
2610,Arliene,Bartolijn,Female,1954-04-30,68,41,IT,Mass Customer,N,10,0,1031 Kennedy Way,4507,Queensland,Australia,7,71,False,60+,78200,False,2
2611,Aeriel,Lejeune,Female,1991-02-18,31,36,Financial Services,Affluent Customer,N,9,0,23426 Transport Center,2218,New South Wales,Australia,10,34,True,30-45,107200,True,1
2612,Bran,Sauven,Male,1969-04-30,53,33,Retail,Affluent Customer,N,18,0,20 Del Mar Circle,2450,New South Wales,Australia,9,56,True,46-60,96600,True,1
2613,Trenton,Casaccio,Male,1966-06-13,56,78,Health,Mass Customer,N,16,1,3024 Butternut Crossing,2087,New South Wales,Australia,11,59,False,46-60,125600,True,1
2614,Anatollo,Stendell,Male,1957-10-16,65,65,Retail,High Net Worth,N,18,0,93124 Monterey Plaza,3000,Victoria,Australia,7,68,True,60+,83000,True,1
2615,Cordelia,Unknown,Female,1998-08-13,24,23,Financial Services,Mass Customer,N,1,1,51313 Fulton Junction,2580,New South Wales,Australia,7,27,False,<30,74600,False,1
2616,Andee,Ormrod,Female,1970-06-11,52,28,Not Specified,High Net Worth,N,13,1,889 Sundown Trail,2162,New South Wales,Australia,9,55,True,46-60,95600,True,0
2617,Vanda,Donnellan,Female,1959-10-20,63,79,Health,High Net Worth,N,18,0,55590 Ridgeview Court,2147,New South Wales,Australia,9,66,True,60+,105800,True,1
2618,Jay,Prue,Male,1977-12-14,45,85,Not Specified,Mass Customer,N,4,0,2271 Fordem Plaza,2780,New South Wales,Australia,8,48,False,30-45,97000,True,0
2619,Lavinia,Niess,Female,1978-07-05,44,62,Financial Services,High Net Worth,N,14,1,25 Parkside Terrace,4570,Queensland,Australia,3,47,True,30-45,42400,True,1
2620,Henderson,Koubek,Male,1999-04-30,23,26,Manufacturing,Mass Customer,N,1,0,61 Northfield Pass,2190,New South Wales,Australia,10,26,False,<30,105200,False,3
2621,Moreen,Zoren,Female,1974-02-21,48,24,Entertainment,High Net Worth,N,15,0,536 Crowley Crossing,2167,New South Wales,Australia,7,51,True,46-60,74800,True,1
2622,Natty,Sisneros,Male,1979-12-10,43,13,Financial Services,Mass Customer,N,16,0,0 Erie Lane,4405,Queensland,Australia,1,46,False,30-45,12600,True,1
2623,Zackariah,Catteroll,Male,1982-07-28,40,42,Property,Mass Customer,N,15,1,9837 Granby Alley,2445,New South Wales,Australia,7,43,False,30-45,78400,True,1
2624,Winfield,Lampitt,Male,1964-07-08,58,37,Retail,Mass Customer,N,11,1,8 Lake View Way,3977,Victoria,Australia,7,61,False,46-60,77400,True,1
2625,Kristal,McRobbie,Female,1972-03-16,50,45,Manufacturing,Affluent Customer,N,8,1,1567 Schiller Street,3810,Victoria,Australia,6,53,True,46-60,69000,True,3
2626,Gerome,Lawrenz,Male,1998-10-24,24,42,Property,Affluent Customer,N,4,1,6 Warbler Road,2462,New South Wales,Australia,5,27,True,<30,58400,False,1
2627,Hildegaard,Gennrich,Female,1971-10-29,51,7,Retail,Mass Customer,N,12,1,383 Little Fleur Circle,2753,New South Wales,Australia,7,54,False,46-60,71400,False,1
2628,Giselbert,Gudyer,Male,2001-05-21,21,29,Entertainment,Affluent Customer,N,1,0,804 Shelley Junction,2567,New South Wales,Australia,7,24,True,<30,75800,False,1
2629,Nomi,Bushell,Female,1976-08-13,46,60,Entertainment,High Net Worth,N,19,0,2 Beilfuss Plaza,2000,New South Wales,Australia,9,49,True,46-60,102000,True,1
2630,Jonathon,Unknown,Male,1978-12-17,44,76,Retail,Mass Customer,N,10,0,78019 Manley Center,2304,New South Wales,Australia,5,47,False,30-45,65200,True,1
2631,Antonio,Brewis,Male,1995-05-11,27,4,Financial Services,Mass Customer,N,2,1,34 Warrior Trail,2759,New South Wales,Australia,8,30,False,<30,80800,False,1
2632,Krishna,Frood,Male,1965-09-29,57,18,Argiculture,Mass Customer,N,16,0,688 Straubel Junction,2113,New South Wales,Australia,9,60,False,46-60,93600,True,1
2633,Shayla,Colnett,Female,1969-01-18,53,47,Property,Mass Customer,N,12,1,1945 Loomis Alley,2871,New South Wales,Australia,1,56,False,46-60,19400,True,1
2634,Silvester,Scowcroft,Male,1980-07-14,42,85,Financial Services,High Net Worth,N,15,0,87 Elka Terrace,2034,New South Wales,Australia,12,45,True,30-45,137000,True,1
2635,Arty,Mac Geaney,Male,1959-01-03,63,45,Retail,Mass Customer,N,14,0,13 Dexter Lane,3279,Victoria,Australia,8,66,False,60+,89000,True,1
2636,Carly,Struys,Female,1974-01-05,48,35,Manufacturing,High Net Worth,N,14,1,701 Talisman Crossing,2000,New South Wales,Australia,10,51,True,46-60,107000,True,3
2637,Marcile,Christley,Female,1972-07-30,50,28,Retail,Mass Customer,N,11,1,518 Colorado Trail,2100,New South Wales,Australia,10,53,False,46-60,105600,True,1
2638,Moritz,Brognot,Male,1977-02-10,45,1,IT,Mass Customer,N,15,1,3 Forest Dale Lane,2100,New South Wales,Australia,11,48,False,30-45,110200,True,2
2639,Mufi,O'Kielt,Female,1986-07-03,36,70,Entertainment,Mass Customer,N,10,1,9 Huxley Hill,4503,Queensland,Australia,6,39,False,30-45,74000,True,1
2640,Curran,McMeekan,Male,1978-08-24,44,75,Not Specified,Affluent Customer,N,12,0,55 Fordem Street,3147,Victoria,Australia,10,47,True,30-45,115000,True,0
2641,Vina,Tackell,Female,1977-03-22,45,71,Not Specified,Mass Customer,N,12,1,52753 Logan Hill,2031,New South Wales,Australia,12,48,False,30-45,134200,True,0
2643,Dulsea,Maffi,Female,1989-10-11,33,53,Not Specified,Affluent Customer,N,18,0,42 Manitowish Hill,4352,Queensland,Australia,5,36,True,30-45,60600,True,0
2644,Brooke,Alastair,Male,1977-09-03,45,72,IT,Mass Customer,N,12,0,008 6th Center,3141,Victoria,Australia,7,48,False,30-45,84400,True,2
2645,Ado,Yaldren,Male,2000-06-26,22,20,IT,High Net Worth,N,1,1,78 Shasta Place,2135,New South Wales,Australia,12,25,True,<30,124000,False,2
2646,Jesselyn,Di Biaggi,Female,1972-10-11,50,14,Retail,Mass Customer,N,17,1,40 Veith Circle,4701,Queensland,Australia,1,53,False,46-60,12800,True,1
2648,Saunder,Newens,Male,1998-05-09,24,60,Not Specified,Affluent Customer,N,1,0,736 Tomscot Center,4503,Queensland,Australia,5,27,True,<30,62000,False,0
2649,Merwyn,MacPhail,Male,1986-01-16,36,7,Health,Affluent Customer,N,20,1,9521 Old Shore Trail,2769,New South Wales,Australia,10,39,True,30-45,101400,True,1
2650,Candice,Patriskson,Female,1995-08-20,27,33,IT,Affluent Customer,N,10,1,99 Homewood Place,4213,Queensland,Australia,8,30,True,<30,86600,False,2
2651,Silvan,Ellison,Male,1978-10-20,44,10,Manufacturing,Mass Customer,N,10,1,6876 Mandrake Avenue,2298,New South Wales,Australia,6,47,False,30-45,62000,True,3
2652,Kelbee,Bernat,Male,1957-12-15,65,96,Not Specified,Affluent Customer,N,15,1,16 Hudson Alley,2234,New South Wales,Australia,10,68,True,60+,119200,True,0
2653,Aylmer,Glenwright,Male,1995-01-05,27,80,Health,Affluent Customer,N,1,0,7163 2nd Point,3931,Victoria,Australia,8,30,True,<30,96000,False,1
2654,Dawn,Yakovitch,Female,1977-11-28,45,83,Telecommunications,Mass Customer,N,13,0,30 Parkside Terrace,2210,New South Wales,Australia,10,48,False,30-45,116600,True,1
2655,York,Strongman,Male,1966-06-11,56,56,Manufacturing,Mass Customer,N,15,0,19 Fairview Road,4012,Queensland,Australia,3,59,False,46-60,41200,True,3
2656,Halli,Littledike,Female,1959-05-02,63,80,Not Specified,Mass Customer,N,10,1,444 Spaight Crossing,3070,Victoria,Australia,10,66,False,60+,116000,True,0
2657,Coop,Stancer,Male,1991-12-16,31,20,Not Specified,Mass Customer,N,5,0,447 Delaware Park,3911,Victoria,Australia,5,34,False,30-45,54000,True,0
2658,Inger,Barnham,Female,1964-02-11,58,82,Manufacturing,Mass Customer,N,6,1,96 Dayton Park,2190,New South Wales,Australia,9,61,False,46-60,106400,True,3
2659,Konstance,Elgey,Female,1974-06-14,48,81,Argiculture,High Net Worth,N,11,1,882 Mitchell Place,4151,Queensland,Australia,4,51,True,46-60,56200,True,1
2660,Hunt,Scollard,Male,1963-11-15,59,44,Retail,High Net Worth,N,19,1,68128 Leroy Street,4213,Queensland,Australia,8,62,True,46-60,88800,True,1
2661,Dorrie,Meaden,Female,1976-12-26,46,59,Financial Services,High Net Worth,N,12,1,17 South Crossing,2770,New South Wales,Australia,7,49,True,46-60,81800,True,1
2662,Louisette,Cullimore,Female,1977-12-21,45,53,Property,Mass Customer,N,16,1,648 Rigney Pass,2460,New South Wales,Australia,2,48,False,30-45,30600,True,1
2663,Royce,Pietrowicz,Male,1956-08-01,66,69,Health,Mass Customer,N,19,1,1 Ronald Regan Hill,2756,New South Wales,Australia,8,69,False,60+,93800,False,1
2664,Raynor,Olech,Male,1966-01-16,56,83,Not Specified,Mass Customer,N,15,0,359 Briar Crest Road,2155,New South Wales,Australia,10,59,False,46-60,116600,True,0
2665,Seth,Murdie,Male,1965-03-28,57,43,Telecommunications,Mass Customer,N,17,1,4543 Service Terrace,2566,New South Wales,Australia,8,60,False,46-60,88600,True,1
2666,Lyle,Eager,Male,1971-02-16,51,2,Health,Mass Customer,N,9,0,0 Knutson Crossing,2151,New South Wales,Australia,8,54,False,46-60,80400,False,1
2667,Randene,Brown,Female,1958-07-17,64,65,Manufacturing,Affluent Customer,N,6,1,28156 School Park,3188,Victoria,Australia,10,67,True,60+,113000,True,3
